Date,Open,High,Low,Close,Adj Close,Volume
2022-02-21,13424.360352,13696.860352,12587.879883,13694.620117,13694.620117,20297420000
2022-02-28,13570.830078,13837.589844,13224.980469,13313.440430,13313.440430,27742350000
2022-03-07,13328.360352,13353.280273,12670.080078,12843.809570,12843.809570,28635340000
2022-03-14,12795.120117,13899.280273,12555.349609,13893.839844,13893.839844,31630400000
2022-03-21,13860.389648,14218.759766,13682.549805,14169.299805,14169.299805,26877890000
2022-03-28,14177.209961,14646.900391,14101.339844,14261.500000,14261.500000,27126270000
2022-04-04,14304.349609,14534.379883,13689.230469,13711.000000,13711.000000,24148400000
2022-04-11,13547.290039,13685.950195,13317.740234,13351.080078,13351.080078,19490360000
2022-04-18,13319.389648,13710.700195,12828.019531,12839.290039,12839.290039,23315200000
2022-04-25,12749.169922,13011.450195,12315.740234,12334.639648,12334.639648,24624260000
2022-05-02,12331.690430,12985.009766,11990.150391,12144.660156,12144.660156,25596970000
2022-05-09,11923.030273,11990.610352,11108.759766,11805.000000,11805.000000,30883260000
2022-05-16,11727.139648,11988.429688,11035.690430,11354.620117,11354.620117,25677110000
2022-05-23,11396.280273,12131.660156,11092.480469,12131.129883,12131.129883,23262840000
2022-05-30,12137.540039,12320.120117,11901.429688,12012.730469,12012.730469,19341280000
2022-06-06,12200.330078,12245.400391,11328.269531,11340.019531,11340.019531,24327710000
2022-06-13,10986.849609,11244.259766,10565.139648,10798.349609,10798.349609,29275170000
2022-06-20,10974.049805,11613.230469,10938.059570,11607.620117,11607.620117,25190770000
2022-06-27,11661.019531,11677.490234,10850.009766,11127.849609,11127.849609,26652190000
2022-07-04,10964.179688,11689.700195,10911.450195,11635.309570,11635.309570,19116360000
2022-07-11,11524.490234,11541.099609,11005.929688,11452.419922,11452.419922,21963960000
2022-07-18,11561.639648,12093.019531,11322.839844,11834.110352,11834.110352,25230550000
2022-07-25,11837.959961,12426.259766,11533.370117,12390.690430,12390.690430,23117120000
2022-08-01,12317.959961,12736.190430,12260.480469,12657.549805,12657.549805,25219290000
2022-08-08,12703.719727,13047.190430,12438.860352,13047.190430,13047.190430,26340720000
2022-08-15,12996.629883,13181.089844,12674.870117,12705.219727,12705.219727,24086490000
2022-08-22,12523.160156,12655.839844,12141.519531,12141.709961,12141.709961,20877800000
2022-08-29,12021.049805,12124.870117,11546.519531,11630.860352,11630.860352,22893680000
2022-09-05,11643.030273,12132.669922,11471.500000,12112.309570,12112.309570,17800080000
2022-09-12,12174.940430,12270.190430,11316.919922,11448.400391,11448.400391,26454340000
2022-09-19,11338.570313,11613.570313,10732.719727,10867.929688,10867.929688,22718590000
2022-09-26,10833.379883,11101.500000,10572.330078,10575.620117,10575.620117,22865220000
2022-10-03,10659.009766,11230.440430,10577.889648,10652.400391,10652.400391,22569590000
2022-10-10,10659.950195,10766.690430,10088.830078,10321.389648,10321.389648,22512590000
2022-10-17,10575.650391,10972.969727,10542.429688,10859.719727,10859.719727,23776090000
2022-10-24,10867.070313,11210.379883,10713.330078,11102.450195,11102.450195,24680370000
2022-10-31,11028.429688,11156.349609,10262.929688,10475.250000,10475.250000,25423620000
2022-11-07,10516.940430,11352.429688,10344.009766,11323.330078,11323.330078,26869400000
2022-11-14,11233.900391,11492.620117,11006.209961,11146.059570,11146.059570,23736340000
2022-11-21,11091.009766,11310.820313,10975.660156,11226.360352,11226.360352,14779100000
2022-11-28,11147.570313,11546.769531,10944.370117,11461.500000,11461.500000,25198780000
2022-12-05,11380.990234,11425.509766,10910.620117,11004.620117,11004.620117,22186460000
2022-12-12,11015.480469,11571.639648,10984.820313,11170.889648,11170.889648,16442030000
