Date,Open,High,Low,Close,Adj Close,Volume
2022-01-24,140.809998,148.970001,139.559998,145.910004,144.359009,37899800
2022-01-31,146.270004,149.679993,143.639999,145.389999,143.844513,28672500
2022-02-07,145.300003,147.539993,139.559998,140.179993,138.689911,26111000
2022-02-14,140.080002,146.949997,139.789993,142.949997,141.430450,29858600
2022-02-21,141.589996,141.639999,130.929993,138.800003,137.324600,31082800
2022-02-28,137.059998,138.380005,130.699997,131.179993,129.785583,32552200
2022-03-07,131.000000,131.029999,120.800003,122.629997,121.603310,42367300
2022-03-14,121.529999,131.460007,116.750000,131.240005,130.141235,52612800
2022-03-21,129.720001,139.000000,128.619995,133.699997,132.580627,54329300
2022-03-28,133.759995,139.860001,132.169998,133.520004,132.402145,31639800
2022-04-04,133.050003,135.210007,126.330002,128.149994,127.077087,28174000
2022-04-11,125.099998,134.380005,124.320000,133.460007,132.342667,29442800
2022-04-18,132.000000,139.139999,128.710007,129.070007,127.989410,31838100
2022-04-25,127.800003,128.940002,120.480003,124.699997,123.655983,32917700
2022-05-02,124.430000,126.199997,110.660004,114.489998,113.531464,40202700
2022-05-09,112.970001,114.430000,105.000000,113.010002,112.063858,41508900
2022-05-16,112.980003,117.099998,105.070000,108.000000,107.095802,35260800
2022-05-23,107.470001,116.010002,103.459999,115.989998,115.018898,31881900
2022-05-30,117.500000,123.580002,114.449997,120.949997,119.937378,30357300
2022-06-06,121.500000,123.820000,114.260002,114.730003,114.051323,23888000
2022-06-13,110.389999,114.720001,105.720001,107.339996,106.705032,33441800
2022-06-20,108.459999,112.940002,104.410004,112.910004,112.242096,35457500
2022-06-27,112.239998,114.050003,99.529999,101.180000,100.581482,71229500
2022-07-04,100.449997,108.610001,100.110001,107.930000,107.291550,29954200
2022-07-11,106.599998,107.089996,101.559998,104.699997,104.080650,31065300
2022-07-18,106.190002,111.930000,103.680000,109.120003,108.474518,32024000
2022-07-25,109.610001,115.209999,104.570000,114.919998,114.240196,35309500
2022-08-01,114.000000,115.550003,111.669998,113.870003,113.196411,25618000
2022-08-08,114.000000,116.750000,108.820000,116.070000,115.383400,30391000
2022-08-15,115.449997,118.470001,113.029999,113.160004,112.490616,26295000
2022-08-22,111.019997,113.730003,108.230003,108.279999,107.639473,27015900
2022-08-29,106.809998,110.080002,103.800003,105.739998,105.114502,31501300
2022-09-05,105.440002,111.690002,103.680000,110.970001,110.630424,27197000
2022-09-12,111.379997,113.360001,103.250000,104.120003,103.801392,30280900
2022-09-19,103.690002,107.370003,95.339996,97.019997,96.723114,40113500
2022-09-26,96.089996,99.430000,82.500000,83.120003,82.865654,95350500
2022-10-03,83.129997,92.639999,82.220001,87.160004,86.893288,65462300
2022-10-10,87.760002,90.879997,85.070000,87.550003,87.282097,45814000
2022-10-17,89.529999,92.910004,86.610001,88.500000,88.229187,42394900
2022-10-24,87.790001,94.349998,86.239998,93.830002,93.542877,40775500
2022-10-31,93.000000,98.230003,88.720001,95.790001,95.496880,39947300
2022-11-07,96.309998,107.209999,91.959999,106.089996,105.765358,44621700
2022-11-14,105.199997,109.309998,102.919998,105.419998,105.097412,31128300
2022-11-21,104.610001,107.180000,103.599998,105.959999,105.635757,17387200
2022-11-28,105.250000,112.709999,104.650002,112.199997,111.856659,45426400
2022-12-05,111.019997,111.489998,106.750000,109.419998,109.419998,30923700
2022-12-12,110.099998,116.449997,109.709999,111.449997,111.449997,22606600
